Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space,Region,latitude,longitude
,,$600 per week,"14 Princess Street,",SOUTH MORANG VIC 3752,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.6293269,145.0848285
,,"$560pw / $2,433pcm","27 Scott Grove,",KINGSBURY VIC 3083,3 Beds,1 Bath,2 Parking,558m²,latrobe-valley-vicwangaratta-vic,-37.7179175,145.0361983
,,$550 per week,"89 Greta Drive,",HAMILTON VALLEY NSW 2641,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-36.0316137,146.9091131
,,$320 weekly,"3/32 Blair St,",NEW NORFOLK TAS 7140,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-42.7866541,147.0615879
,,$470,"5a Kiah Road,",GILLIESTON HEIGHTS NSW 2321,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.7560524,151.5233735
,,$600,"5 Kiah Road,",GILLIESTON HEIGHTS NSW 2321,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.7560524,151.5233735
,,$520,"106/501-503 Plenty Road,",PRESTON VIC 3072,2 Beds,2 Baths,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.75,145.0167
,,$580,"15/163 Hubert Street,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-31.9907764,115.9106969
,,$210 per week,"3/35 Glenroy Street,",THORNTON NSW 2322,1 Bed,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.7830906,151.6414823
,,"$1300 per week | $5,649.00 PCM","41 Coghlan Street,",NIDDRIE VIC 3042,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7420593,144.8874136
,,$450,"1767 The Esplanade,",MIDDLE BEACH SA 5501,2 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-34.6070697,138.4129824
,,$595 p/week,"19 Ketch Road,",PARHAM SA 5501,4 Beds,3 Baths,− Parking,,latrobe-valley-vicwangaratta-vic,-34.4201004,138.2598101
,,$380.00,"16/84 Latrobe Street,",MENTONE VIC 3194,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.974022,145.0586092
,,$625 Per Week,"10 Oystercatcher Street,",ABERGLASSLYN NSW 2320,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-32.6933318,151.5446746
,,$650pw/$2824pcm,"1/18-20 Moorna Drive,",AIRPORT WEST VIC 3042,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7247,144.8813
,,$400 per week,"1/24 George Street,",BRANXTON NSW 2335,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-32.6529642,151.362109
,,$600 per week,"15 Patrick Street,",SINGLETON NSW 2330,3 Beds,1 Bath,− Parking,,latrobe-valley-vicwangaratta-vic,-32.5612954,151.1797416
,,$625PW / $2716PCM,"48 Hotham Road,",NIDDRIE VIC 3042,3 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7364996,144.8868123
,,$550,"4 Henderson Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.8433637,144.6426152
,,$285 Per Week,"2/30-38 Park Lane,",TRARALGON VIC 3844,1 Bed,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-38.1835156,146.5511234
,,"$580.00 per week $2,520.00 per month",".20 Kosa Avenue,",SUNSHINE WEST VIC 3020,3 Beds,2 Baths,2 Parking,,latrobe-valley-vicwangaratta-vic,-37.7950931,144.7920516
,,$520 weekly,"2B Doncaster St,",ASCOT VALE VIC 3032,2 Beds,1 Bath,1 Parking,,latrobe-valley-vicwangaratta-vic,-37.7783387,144.9038112
